id,long,lat,time,user_id,label,text
519271399270383616,-73.633777,45.492214,2014-10-06 23:42:03,726721321,E,Ebola en Espagne .
519271426629840896,-101.531396,20.451221,2014-10-06 23:42:10,1651230319,B,"Oh Por Dios Jaja Me Convencio ❤️
#EMABiggestFansJustinBieber http://t.co/vKLc3Fz3YM"
519271457244053504,-46.423639,-23.650896,2014-10-06 23:42:17,541966175,B,"""@biebersmaniabr: Justin com um fã, esta noite, em Florença, na Itália - 06/10!
#EMABiggestFansJustinBieber http://t.co/508MAncFpI"""
519271463350579200,-91.392614,39.730144,2014-10-06 23:42:19,437991542,B,"I thought this was Justin Bieber at first 😂 ""@hasnaatm1: When you realise this is Pink and not Justin Bieber... :o http://t.co/0Qb4ioU6jK"""
519271474063212544,-46.423639,-23.650896,2014-10-06 23:42:21,541966175,B,"""@biebersmaniabr: ""Passeando por aí"" - Justin via @OfficialFahlo 
#EMABiggestFansJustinBieber http://t.co/riHaguuOSB"""
519271616262713346,-80.575685,40.408108,2014-10-06 23:42:55,367009100,E,@lexieelouu101 Ebola😳
519271617344839680,-73.405142,41.513986,2014-10-06 23:42:55,504890225,E,“@comedywithus: When Bae gets Ebola but you still love her http://t.co/zHQlZsM0tG” @uhhlexaaa_luch
519271624491929600,-49.31956,-16.679492,2014-10-06 23:42:57,398982368,B,@jbtranzavel kkkkkk e aí vc ta bem? #EMABiggestFansJustinBieber
519271660223217664,-48.100118,-24.728302,2014-10-06 23:43:06,1365287154,B,"Aos 12 anos, Justin Bieber raspou a cabeça para fazer companhia ao amigo que sofria de câncer. Ele não queria que o amigo se sentisse só."
519271690065682433,-58.0547,-34.890012,2014-10-06 23:43:13,2396526019,B,"""@BELIEBERFOREV4: I'll be back for tour I promise - Justin Bieber 🙌"" 😻"
519271694608134144,-43.701749,-22.906732,2014-10-06 23:43:14,1140700735,B,aql momento que vc manda snap errado #EMABiggestFansJustinBieber
519271724341559296,-52.632302,-27.109951,2014-10-06 23:43:21,2394778964,B,@malevolarry12 claro  amor  #EMABiggestFansJustinBieber
519271739948564480,-82.532344,27.98314,2014-10-06 23:43:25,32568656,E,Going to get Ebola since the people who are getting on this flight are from Texas ....
519271747582193664,14.258878,40.891067,2014-10-06 23:43:26,167845368,B,"""@JeremyBieber: We could be anywhere..."" sei una cacca Jeremy."
519271765001121792,-1.129379,53.935501,2014-10-06 23:43:31,102358273,E,#EbolaFootballChants what on earth
519271786991865857,-71.397171,41.691998,2014-10-06 23:43:36,413519131,E,"""@TbhAdvice: me if Ebola ever comes to my city http://t.co/Fs9CfgnFVV"""
519271789802041344,-80.094446,26.278787,2014-10-06 23:43:36,41480159,E,Don't judge me but since Ebola I always have my Lysol spray along with some hand sanitizer in my car 😂😂😂😂
519271793723338752,122.971743,10.681568,2014-10-06 23:43:37,852618444,E,"""@comedywithus: When Bae gets Ebola but you still love her http://t.co/v8MYA5Mdl1"""
519271798584520704,-95.378044,29.96203,2014-10-06 23:43:39,494716451,E,Bro they said Ebola was found in Cypress!! Ahhh shit here it go............😔
519271809301381122,-73.920463,40.826987,2014-10-06 23:43:41,15626479,E,"""@DubMasterC: I think I have bodily fluids. Do I have #ebola? #EbolaQandA @CNN #TYTLive"" http://t.co/Neo0tP2PpA"
519271817731915779,-43.701749,-22.906732,2014-10-06 23:43:43,1140700735,B,@dltakeyou 0psbrenda_ #EMABiggestFansJustinBieber
519271823834611712,-52.632276,-27.10994,2014-10-06 23:43:45,2394778964,B,@lovenjr1d seguindo #EMABiggestFansJustinBieber
519271844621611008,-43.092465,-22.845207,2014-10-06 23:43:50,226331634,B,@VoceNaoSabiaQ quem é Justin Bieber ?
519271855447101440,-118.110414,33.956723,2014-10-06 23:43:52,245219171,B,“@hasnaatm1: When you realise this is Pink and not Justin Bieber... :o http://t.co/iwXhothvsL”😂😂😂😂
519271879669215232,-84.394909,43.841297,2014-10-06 23:43:58,536535587,E,Lol okay send nurses to Africa just so they can potentially aquire Ebola and then bring some more back to the US
519271893711732736,-7.135077,52.25493,2014-10-06 23:44:01,544307114,E,"""@YaBoyEboIa: When bae gets Ebola but you still love her http://t.co/vEQeIWgCB1"" @laura_tyndall"
519271902825955329,-59.965131,-3.051475,2014-10-06 23:44:03,1673466884,B,minha net ta uma merda 💩💩 #EMABiggestFansJustinBieber
519271908307918848,-52.632225,-27.109918,2014-10-06 23:44:05,2394778964,B,@louispapagaio claro  #EMABiggestFansJustinBieber
519271925848096768,101.65625,3.19158,2014-10-06 23:44:09,83875900,E,#LOL RT @LoganJames: CNN is the Ebola of journalism http://t.co/as6FDrtMS2
519271927815610368,-43.519579,-22.700815,2014-10-06 23:44:09,2688506667,B,"- Voc é belieber? 
- Sim
- Então voc é fã do Justin Bieber? 
- Não, do Mc Biel, ooow mulher quero ver se tu aguenta 😒"
519271940121698304,-3.177449,51.495892,2014-10-06 23:44:12,35276780,E,"Every day there are new articles about ISIS and Ebola, makes me so sad 😭😭"
519272000221499392,-95.569083,30.011282,2014-10-06 23:44:27,385773298,E,So Ebola is in Houston now?...
519272014369292288,-71.568401,42.406593,2014-10-06 23:44:30,176886952,E,"""@AmSkoolBoiQ: wen sum1 wit Ebola comes near u https://t.co/WoIBRSDM1K"" hahahahahahahaha Lmao hahahahahaha @AlexisGuilbertt @carlosfsantiag"
519272015912792064,-85.805334,38.316134,2014-10-06 23:44:30,944601644,E,I'm more scared of storms than Ebola
519272016139284480,-47.491688,-4.953059,2014-10-06 23:44:30,1667967752,B,@justinbieber you wake up like this? #EMABiggestFansJustinBieber
519272040684351488,-7.135082,52.254932,2014-10-06 23:44:36,544307114,E,"""@YaBoyEboIa: When Ebola ain't gonna stop you from fingering bae http://t.co/R1oNZYUPDT"" @laura_tyndall"
519272043934920704,-75.08061,39.752387,2014-10-06 23:44:37,2306489825,E,Woops I caught Ebola @aalekss_ http://t.co/p2It9KbKFW
519272047307149312,-88.053452,41.884225,2014-10-06 23:44:38,40387473,E,"“@IBDeditorials: Obama's Biggest Failure? America Exposed To Ebola http://t.co/AnflHKe6bC #tcot #tlot”
Hard to say what is biggest failure.."
519272107965177857,-8.231219,37.087394,2014-10-06 23:44:52,2438753109,E,@LouisWenley fuck off ya toffee scum. Rather have Ebola than be a blue 🎶
519272134993268737,-43.701713,-22.906578,2014-10-06 23:44:59,1140700735,B,vou por nome de menino no meu name p ver se vem alguém falar comigo #EMABiggestFansJustinBieber
519272149874671616,-52.632248,-27.109948,2014-10-06 23:45:02,2394778964,B,@votemdrew claro  amor #EMABiggestFansJustinBieber
519272165154103296,-95.589015,29.92724,2014-10-06 23:45:06,612097561,E,“@ilovetheta_: Ebola in cypress hell nah cuh I'm out this bitch” tf swear !?
519272214181736448,-15.446037,28.110593,2014-10-06 23:45:18,432119914,E,"#Ebola! Si es que no estamos preparados para ser siquiera país! Inepta, incompetente, soberbia...anda Anita, largate ya!! #AnaMatoDimision"
519272244284235777,-96.807489,32.783637,2014-10-06 23:45:25,129940028,E,"Why $140,000 Worth Of Ebola Aid Is Just Sitting Untouched In Sierra Leone http://t.co/tgRpptYvm1"
519272246909861888,-72.080218,-36.627128,2014-10-06 23:45:25,1293561344,B,"Mañanaaaaaaa full dieta + trote + basquet♥ , veranooo o fireeeeeeeeee #EMABiggestFansJustinBieber"
519272254023401472,1.729668,41.217307,2014-10-06 23:45:27,908941500,E,Que certa gent es tiri salivant com un gos de Pavlov a la iugular del govern pel contagi d'Ebola em sembla pornogràfic.
519272289259761664,-47.818033,-15.647959,2014-10-06 23:45:36,457049256,B,sem paciência p esse corretor lixoso e pornografico #EMABiggestFansJustinBieber
519272310571016193,-46.423639,-23.650896,2014-10-06 23:45:41,541966175,B,"""@biebersmaniabr: - Justin via Instagram #EMABiggestFansJustinBieber http://t.co/uu0DP5DMtU"""
519272314182316032,-84.328224,33.716174,2014-10-06 23:45:41,14164075,E,I'm probably being a pill but I am just not finding Ebola and/or ISIS jokes funny. People are dying y'all.
519272325347147776,-92.42819,35.075928,2014-10-06 23:45:44,25722965,E,President Ebola http://t.co/nmgmL4X911
519272327800815617,-95.330769,29.726339,2014-10-06 23:45:45,226298617,E,So Ebola made it's way to Houston? http://t.co/eqFaYqNu6l
519272396814319616,2.416453,48.751806,2014-10-06 23:46:01,914477430,E,“@Cyrianne_Ksa: #EbolaEnFranceLe24Octobre wallah j'quitte la France !” pour aller en Afrique ? T'es une génie toi 👏😂
519272399921881088,-95.330671,29.726377,2014-10-06 23:46:02,226298617,E,So Ebola is in Houston? http://t.co/pYnUXwJzlr
519272408218603520,-46.546591,-23.463015,2014-10-06 23:46:04,396694429,B,OLHA A CARINHA DELE MANO #EMABiggesFansJustinBieber http://t.co/YLuhbkw8kv
519272413809635328,-81.392871,31.88593,2014-10-06 23:46:05,766745534,E,@Jaguars hey towels can carry Ebola...your mascot was just stating a fact! I thought it was awesome and funny as a nurse. #TheMoreYouKnow
519272427810222081,-73.438019,41.543815,2014-10-06 23:46:09,88482227,E,You're stupid if you don't know that Ebola's airborne.
519272449113067520,-43.221023,-22.965041,2014-10-06 23:46:14,325764047,B,"""@straatforddl: rt to vote #EMABiggestFansJustinBieber http://t.co/taXtxS1YAs"""
519272449222115329,-72.942764,41.262087,2014-10-06 23:46:14,352129937,E,@Taybanay_ @supremcy 😂😂😂I don't have Ebola
519272459925999617,-71.129597,42.488271,2014-10-06 23:46:16,589556366,E,The bitch that sits behind me in anatomy coughs 24/7 so I sit in class with my hood on.. Horkan knows the deal. I ain't try in catch Ebola🙅😷
519272477055524864,-52.632225,-27.109918,2014-10-06 23:46:20,2394778964,B,Seis  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519272494839394304,-49.319539,-16.679376,2014-10-06 23:46:25,398982368,B,"@jbtranzavel eu tava mal hoje de manhã mas já to melhor, ta fzd Oq? #EMABiggestFansJustinBieber"
519272499599925249,-77.339255,25.071838,2014-10-06 23:46:26,1621801064,E,Cippy say she look like she get Ebola 😂😂😂
519272507237740544,-89.352056,31.334031,2014-10-06 23:46:28,2282700090,E,"@jaketapper @CDCgov   Can we really afford to have ""glitches""?  What a strange word to use to describe process failure #Ebola"
519272513168490497,-52.632225,-27.109918,2014-10-06 23:46:29,2394778964,B,Sete  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519272545376555009,-52.632234,-27.109925,2014-10-06 23:46:37,2394778964,B,Oito  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519272546974199808,-122.168483,37.772405,2014-10-06 23:46:37,2808818526,E,Ebola has been in da US fo 1 day n people r already wearn masks . AIDS has been here fo how many years n people still don't use a condom 💁
519272550493585408,25.56959,-33.88342,2014-10-06 23:46:38,1357051795,E,"(Photo) Ebola Has Found It's Way To Madrid, A Spanish Nurse Is The Newest Victim Of This Deadly Disease - http://t.co/57wRGCK9lP"
519272579115540480,-46.714894,-23.731406,2014-10-06 23:46:45,2337053046,B,Slc essa garota so fala de homem #EMABiggestFansJustinBieber
519272591669084160,-52.632234,-27.109925,2014-10-06 23:46:48,2394778964,B,Nove  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519272638339121152,-52.632234,-27.109925,2014-10-06 23:46:59,2394778964,B,Dez  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519272642055266306,-87.519689,37.993411,2014-10-06 23:47:00,401640542,E,"""@asshole_gregg: People joke about Ebola, but its really horrifying and not funny at all."""
519272650057994240,-81.632221,28.213852,2014-10-06 23:47:02,445626568,E,What's so funny about Ebola?? I don't get it 😕
519272655766446081,-84.474167,39.471752,2014-10-06 23:47:03,512403976,E,"“@ECUAthletes: If Ebola reaches NC, everyone just run to the UNC football stadium because nobody catches anything there.”😂😂😂😂"
519272668903014400,-97.879634,27.471897,2014-10-06 23:47:06,405065152,E,“@_coolstorybrO_o: Mexican remedies! #Ebola http://t.co/CAyIrLU9bP”😂
519272692881846272,-54.48216,-26.992654,2014-10-06 23:47:12,2801257534,B,"Estuve en los momentos difíciles, vos pensas que me voy a ir en los mejores?? ♡☆★ #EMMABiggestFansJustinBieber"
519272693607063552,-97.191627,33.443135,2014-10-06 23:47:12,132532064,E,Why are you at all talking about #Ebolaguy reason for coming here .@gretawire to get married and stay
519272700553207809,-43.519536,-22.70081,2014-10-06 23:47:14,2688506667,B,"Se eu fosse invisível, ninguém ia me ver..

- Justin Bieber

Que interessante Justin, ótima descoberta"
519272727086379008,-47.491688,-4.953059,2014-10-06 23:47:20,1667967752,B,minha mãe acha a nicki minaj linda #EMABiggestFansJustinBieber
519272763047964672,-117.216862,32.874166,2014-10-06 23:47:28,372095245,E,Lol stfu none of you will get Ebola
519272801883406336,-85.988987,41.899296,2014-10-06 23:47:38,2319480817,E,Ebola is pretty crazy..
519272806430035968,-60.708865,-32.956081,2014-10-06 23:47:39,1641255349,B,"Todavía no creo que en el mundo hay gente tan estúpida como para comparar a Michael Jackson con Justin Bieber, media pila."
519272812251709440,-78.389649,35.819108,2014-10-06 23:47:40,431327119,E,Ebola got me ify bout the state fair.
519272817679163392,-79.980706,40.383371,2014-10-06 23:47:42,1659415495,B,I miss the old Justin Bieber songs I fell in love with!
519272853166772224,-46.846885,-23.544144,2014-10-06 23:47:50,2604662689,B,Quarenta e um  #EMABiggestFansJustinBieber #MPN #Beliebers
519272880077434880,-81.088073,32.069103,2014-10-06 23:47:56,16727955,E,Dressing up as a slutty Ebola virus for Halloween
519272892425453569,106.519329,-6.252009,2014-10-06 23:47:59,357993811,B,#EmaBiggestFansJustinBieber
519272916488572928,-46.576612,-23.451106,2014-10-06 23:48:05,1544088548,B,@1Bieberliciosa OHHH COCO #1DiaClipeSoltaNaNoitePollo
519272919512666114,-4.779331,55.936703,2014-10-06 23:48:06,304555857,E,Harvey Price Ebola Tbh Imo Should Bang Richard Keys Banter Nigga White People Black People Jade Goody Nonce
519272942283526144,-46.713414,-23.641316,2014-10-06 23:48:11,2799009283,B,"Latin Girl
Justin Bieber"
519272945412489216,-46.846885,-23.544144,2014-10-06 23:48:12,2604662689,B,Quarenta e dois #EMABiggestFansJustinBieber #MPN #Beliebers
519272969588469760,-8.997071,7.229194,2014-10-06 23:48:18,1037092915,E,"Tough day in Liberia , in the wake of Ebola the master still have me on eagle wings http://t.co/G1x587MQM9"
519272990437953536,-85.661504,40.553538,2014-10-06 23:48:23,2286859044,E,"""@_yakaja: Omg Ebola In The United States.?  😳, Thank God I Live In America 👏."" Rt 😂😂"
519273011527303168,-43.38379,-22.803946,2014-10-06 23:48:28,716304613,B,@putariajb sdv amore?  #EMABiggestFansJustinBieber
519273023967617026,-47.491688,-4.953059,2014-10-06 23:48:31,1667967752,B,eu concordo com ela #EMABiggestFansJustinBieber
519273035455823872,-80.143725,33.022579,2014-10-06 23:48:33,719528484,E,I keep saying my aunty have Ebola 😂😂
519273078023786496,-46.529435,-23.601113,2014-10-06 23:48:44,2779915120,B,#AmorEuSintoQuando olho para esse sorriso maravilhoso #EMMABiggestFansJustinBieber http://t.co/SXkIs20epE
519273083459624960,-78.389725,35.819008,2014-10-06 23:48:45,431327119,E,"Shit, Ebola got me ify bout every dam thing"
519273084520759296,-34.930641,-7.170987,2014-10-06 23:48:45,2531360061,B,"Ai o Justin segue a menina e ela twitta ""Olha o Justin Bieber me seguiu"" PORRA MULHER GRITA É O JUSTIN BIEBER CARAY"
519273110613540864,-54.48216,-26.992654,2014-10-06 23:48:51,2801257534,B,"♥♡♥♡☆★

EMMABiggestFansJustinBieber"
519273136538521600,-80.377462,27.595523,2014-10-06 23:48:58,19462479,E,"@gretawire Hospital workers should be thinking ""possible Ebola"" anything a patient with Ebola symptoms walks through door &amp; use IFC protocol"
519273160186019840,-43.70177,-22.90661,2014-10-06 23:49:03,1140700735,B,minha meta é chegar a 7k de seguidores até fevereiro do ano que vem! #EMABiggestFansJustinBieber
519273162278596608,-96.55679,32.909869,2014-10-06 23:49:04,16203698,E,"Since I live &amp; breathe in Dallas, I figured it was high time for me to get my Ebola shot. ; )… http://t.co/JK4IfOjN5s"
519273173439627264,123.74032,13.137289,2014-10-06 23:49:06,2186072216,E,Is this true? -BREAKING NEWS!! Ebola Victim Rises From The Dead In Africa Fear Of Zombie Apocalypse! http://t.co/OHsES7O05p via @thehuzlers
519273173863247874,-75.95346,42.075674,2014-10-06 23:49:06,1442265500,E,Don't joke around saying you have Ebola if you really don't.....it's not even funny
519273197502730240,-72.889019,41.655811,2014-10-06 23:49:12,2206474521,E,"We love Ebola, we do,
We love Ebola, we do, 
We love Ebola, we do! 
Ohhh Ebola we love you! #EbolaFootballChants"
519273202825318400,-87.65838,40.196615,2014-10-06 23:49:13,52959380,E,"If I hear the world ""Ebola"" ONE MORE TIME...🔫💣🔪"
519273233707966466,-44.259985,-2.560924,2014-10-06 23:49:21,1352432562,B,JUSTIN BIEBER MEU MAIOR SOFRIMENTO #EMABiggestFansJustinBieber http://t.co/hBjEjM35A9
519273235087896576,-46.714895,-23.731406,2014-10-06 23:49:21,2337053046,B,Ela vai me deixar :( #EMABiggestFansJustinBieber
519273255711289344,-46.846885,-23.544144,2014-10-06 23:49:26,2604662689,B,Quarenta e tres  #EMABiggestFansJustinBieber #MPN #Beliebers
519273264246685696,-117.171138,46.734319,2014-10-06 23:49:28,778961168,E,“@tiwhiteout: Uw you can't cure Ebola you're just gonna infect all of Washington” honestly fuck UW #ebolaisreal
519273327832342528,2.41641,48.75174,2014-10-06 23:49:43,914477430,E,Ils ont donner le visa a Ebola et même pas à mon cousin 😕 #EbolaEnFranceLe24Octobre
519273340444635136,-111.861811,40.729522,2014-10-06 23:49:46,44652515,E,@NBCNightlyNews The visit of Dr Snyderman is an irresponsible drain on local resources - more so now with quarantine &amp; illness #Ebola
519273350171226112,-52.632264,-27.109972,2014-10-06 23:49:48,2394778964,B,#AmorEuSintoQuando as beliebers se unem por ele #EMABiggestFansJustinBieber http://t.co/eKEOhWgmgK
519273367954669569,-97.830909,30.54966,2014-10-06 23:49:53,437169685,E,"my twitter feed-
Blake Lively and her baby
Ebola
LISDhotlist"
519273370849132545,-87.968164,42.11031,2014-10-06 23:49:53,29333599,E,"#Ebola schmebola! #ISIS schmisis!
What's going to kill you is the industrial corporate food you eat, laden with carcinogens.  

Eat sanely!"
519273404554571776,-59.618406,13.17799,2014-10-06 23:50:01,353293322,E,"""I rather catch Ebola than catch feelings"""
519273442156101633,-95.241723,29.63148,2014-10-06 23:50:10,1090913544,E,First case of Ebola in Houston. Wow
519273460846329856,-85.747118,39.805224,2014-10-06 23:50:15,1390400456,E,"""Is the baby okay??"" 
""...I'm afraid it's Ebola.."" 
#scottysireisadisease"
519273476818210817,-82.34422,29.650202,2014-10-06 23:50:19,338792512,E,"""This shit is worse than Ebola"" -my TA on literally every single exam review prob"
519273531310219265,-122.610194,47.629104,2014-10-06 23:50:32,420381310,E,"Bae: Come over
Me: No you have Ebola 
Bae: But my parents out of town
Me: http://t.co/XF7Cb0xZFQ"
519273694926221312,-47.491688,-4.953059,2014-10-06 23:51:11,1667967752,B,"eu ouço as sirenes tocarem enquanto nós fazemos amor, mas eles não sabem, nós estamos longe #EMABiggestFansJustinBieber"
519273763599577089,-85.752933,30.160245,2014-10-06 23:51:27,440628355,E,Ebola jokes aren't funny anymore. Lol
519273797409468417,-120.063688,36.731865,2014-10-06 23:51:35,2187506881,E,"My cats acting sick, i think he has Ebola"
519273799892893696,-73.503661,40.814932,2014-10-06 23:51:36,528920370,E,There are several ways Ebola can be contracted: some of these include studying for bio
519273814732320769,2.210868,41.407415,2014-10-06 23:51:39,230975552,E,Tranquilos!!! Que ahora es cuando Rajoy dice que el Ebola es una atracción para los turistas que vendrán a su Eurovegas. #AnaMatoDimision
519273827034218496,-47.491688,-4.953059,2014-10-06 23:51:42,1667967752,B,sem você eu não tenho mais nada a perder #EMABiggestFansJustinBieber
519274003119505408,-82.900025,42.675707,2014-10-06 23:52:24,237356053,E,Wouldn't places be under quarantine if this Ebola shit is such a big deal?
519274039974850560,-74.999868,39.727945,2014-10-06 23:52:33,377569361,E,"""Lau is my Ebola"" - @Daija9 😂😂"
519274043950632960,-122.332478,47.605477,2014-10-06 23:52:34,74998364,E,Obama: Chances of Ebola outbreak in U.S. ‘extraordinarily low’ (VIDEO): WASHINGTON — President Barack Obama said… http://t.co/xjBWTWsWaK
519274049290379264,-47.491688,-4.953059,2014-10-06 23:52:35,1667967752,B,#EMABiggestFansJustinBieber
519274087982444544,-75.058517,40.031749,2014-10-06 23:52:44,185194792,E,"http://t.co/VswhfgbjLz
Cameraman suffering from Ebola arrives in Nebraska"
519274090905878528,-122.332478,47.605477,2014-10-06 23:52:45,74998364,E,Seattle’s Harborview Medical Center offers to admit Americans infected with Ebola: SEATTLE — Americans infected… http://t.co/H1MaimDNdD
519274107439837185,-95.012648,29.867681,2014-10-06 23:52:49,333638894,E,Tessie has Ebola
519274109935443969,-95.361844,29.755238,2014-10-06 23:52:50,55823412,E,'Low risk' patient monitored for possible Ebola at Houston-area hospital: The patient is in isolation at North… http://t.co/lTVV2PCvv0
519274115803254784,-95.361844,29.755238,2014-10-06 23:52:51,55823412,E,2 people in Harris County tested for Ebola both negative: 2 people in Harris County tested for Ebola both negative… http://t.co/83ihXaapG0
519274128575315968,-73.736448,41.371519,2014-10-06 23:52:54,781108428,E,Spain Confirms First Ebola Transmission Outside of Africa http://t.co/V216zPa1Ng via @TIMEHealth #here we go
519274148951240705,-76.999562,39.584609,2014-10-06 23:52:59,802660392,E,"""It's when you say things like that that make me want you to get Ebola"" - Perri"
519274183516508161,-47.491688,-4.953059,2014-10-06 23:53:07,1667967752,B,vou cantar a tradução de on the run da parte da beyoncé pq eu só cantei do jay z #EMABiggestFansJustinBieber
519274185861128192,-57.875701,-34.941486,2014-10-06 23:53:08,751884048,B,@caditaBieber yo también te amo enana :3
519274234728939520,-76.078475,36.779142,2014-10-06 23:53:19,297695549,E,“@celinefathali: So Ebola is in New Jersey..” Dear God.. 😭😭😭
519274243956416512,-82.032602,41.441436,2014-10-06 23:53:22,102769848,E,@TonyMazur pinched nerve or Ebola. #GoBigOrGoHome
519274278584606722,-58.393395,-34.881757,2014-10-06 23:53:30,2448045011,B,@BieberBabbi @Guzmi98 dale donde quieras  BARBIE************
519274335828471808,-52.632265,-27.109941,2014-10-06 23:53:43,2394778964,B,@swagnivaldo claro  amor  #EMABiggestFansJustinBieber
519274337938210816,-3.666507,40.381907,2014-10-06 23:53:44,293958066,E,"@jaimeluanco está claro... ;) yo de hecho, debería dormir. Pero lo de Casillas y el Ebola, así todo mezclado, me tiene muy excitado jajajaja"
519274355197349888,-111.024229,32.13777,2014-10-06 23:53:48,321136528,E,"Rt""@aalicesayss: WHY DONT GOOD RAPPERS COME TO TX"" Because Ebola"
519274356393119744,-77.329454,37.62664,2014-10-06 23:53:48,342393215,E,God forbid you're gay and have Ebola
519274412563267584,-73.969563,40.681056,2014-10-06 23:54:02,57545106,E,Ebola or delivery charge? Can't decide @rawritsmikee p http://t.co/mpIUJlicql
519274421702627328,-58.393412,-34.881744,2014-10-06 23:54:04,2448045011,B,@BieberBabbi @Guzmi98 si jajaja pablo es mejor :*
519274425137790976,-83.117896,42.688243,2014-10-06 23:54:05,2578433758,E,So excited to get Ebola
519274430024134657,-84.43065,46.360489,2014-10-06 23:54:06,225487473,E,@onlyrealtmoney better than having Ebola
519274439436173312,-52.632265,-27.109942,2014-10-06 23:54:08,2394778964,B,@prideneymar claro  amor #EMABiggestFansJustinBieber
519274465302421504,-79.036886,33.65131,2014-10-06 23:54:14,2722891662,B,In school they teach us about STDS like Chlamydia and Herpies but what about Bieber Fever.
519274496503848960,-48.432522,-1.40038,2014-10-06 23:54:22,2151613806,B,Tanquinho de Ouro: Justin Bieber
519274521397063680,-83.11794,42.688292,2014-10-06 23:54:28,2578433758,E,#Ebola2k14
519274526975475713,0.208304,51.870025,2014-10-06 23:54:29,83808453,E,"El caso de la enfermera española contagiada, portada del @thetimes #Ebola http://t.co/vzS6yz0v87"
519274550953910274,-119.744964,39.484753,2014-10-06 23:54:35,503494582,E,WATCH: The Doctor Who Discovered Ebola Is Calling The CDC Out For Not Telling It Like It Is
519274576896094208,-52.632222,-27.109932,2014-10-06 23:54:41,2394778964,B,@wefoundmatt seguindo #EMABiggestFansJustinBieber
519274585699917824,-79.210721,34.684043,2014-10-06 23:54:43,124786258,E,Watchin this Ebola mess on CNN.....i dnt get why they dont cancel all flights to AFRICA....or at least screen everyone coming back to the US
519274596814438400,-97.167271,32.836194,2014-10-06 23:54:46,1003067203,E,Ebola can be transmitted through gay sex just remember that
519274611771715585,-76.159781,36.796105,2014-10-06 23:54:49,469778233,E,Obama is the reason for Ebola.
519274742877286401,-79.273166,40.359399,2014-10-06 23:55:21,152105633,E,“@Puddoug: I hope Ebola wipes out 2/3 of the planet” idk why I agree but I do
519274782450532353,-0.123075,50.846921,2014-10-06 23:55:30,110490674,E,@Joenoski Ebola
519274806337085440,-72.888502,41.655252,2014-10-06 23:55:36,2206474521,E,"Worst disease in history, 
Still ain't as bad as Tottenham
Ain't as bad as Tottenham
Ain't as bad as Tottenham #EbolaFootballChants"
519274814243352576,-52.632271,-27.109978,2014-10-06 23:55:38,2394778964,B,@MeteoroSantana_ claro  bb #EMABiggestFansJustinBieber
519274824062205952,-82.408424,28.175726,2014-10-06 23:55:40,1462292257,E,When a nigga in your village gets diagnosed with Ebola http://t.co/1NHKiM1UNm
519274917049540609,-96.183937,38.412474,2014-10-06 23:56:02,196831319,E,I think I have Ebola.
519274929267949568,-52.632248,-27.109959,2014-10-06 23:56:05,2394778964,B,@bieberfoliante claro  #EMABiggestFansJustinBieber
519274943197224960,-78.583325,35.898474,2014-10-06 23:56:08,467045834,E,Bruh I should of put Ebola on my junior shirt. 😂💀
519274991578517504,-46.714906,-23.731387,2014-10-06 23:56:20,2337053046,B,"Yeeah, you tamtamtam #EMABiggestFansJustinBieber"
519274998708842496,-1.644132,53.801923,2014-10-06 23:56:22,2507567924,E,dnt kno why people are so scared of Ebola !!!!! just make sure your meat is properly cooked and you'll be fine !!!!!!
519274999090532352,-75.303442,39.873586,2014-10-06 23:56:22,2414601957,E,"You're scared of getting Ebola, But we get in a car and don't think about getting in an accident. We all die it's just a matter of when."
519275019642609666,-97.033137,33.047138,2014-10-06 23:56:27,2231958426,E,@harryxgoth what if it's Ebola
519275035132166144,-3.40932,56.04161,2014-10-06 23:56:30,609903131,E,these Ebola tweets are really getting on my nerves
519275058532212737,-81.382942,41.667374,2014-10-06 23:56:36,540437816,E,@mjarvi83 said towels carry Ebola
519275093172973569,-82.388977,29.67327,2014-10-06 23:56:44,424616492,E,"""@ECUAthletes: If Ebola reaches NC, everyone just run to the UNC football stadium because nobody catches anything there."" 😂😭😭😭😂😂"
519275109451042816,-38.348744,-12.897824,2014-10-06 23:56:48,2562558511,B,#EMABiggestFansJustinBieber
519275109463629824,-38.348744,-12.897824,2014-10-06 23:56:48,2562558511,B,Até agora passei em todas as materias que saíram o resultado  #EMABiggestFansJustinBieber
519275112408047616,-52.632263,-27.10995,2014-10-06 23:56:49,2394778964,B,Onze  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
519275142485389312,-52.632263,-27.10995,2014-10-06 23:56:56,2394778964,B,Doze  OIE SDV TO EM META MUITO OBG #SegundaQTristezaSDVcomValentino #EMABiggestFansJustinBieber #MPN #Beliebers
